id,full_name,gender,height,weight
56734,Vin Viktor Kajander (-Kajukorpi),M,0,0
56735,Mila Johanna Kajas (-Virtanen),F,162,48
56736,Karl Ola Kajbjer (Lundberg-),M,180,74
56737,Cris Margareta Kajd (Johansson-),F,168,57
56738,Jnos Kajdi,M,172,69
56739,Yukari Kajihara,F,154,50
56740,Hiroshi Kajikawa,M,176,0
56741,Takayoshi Kajikawa,M,0,0
56742,Noboyuki Kajitani,M,156,53
56743,Hiroshi Kajiyama,M,159,52
56744,Yohei Kajiyama,M,180,77
56745,Yoshihiko Kajiyama,M,187,80
56746,Andrew Kajjo,M,179,67
56747,Milan Kajkl,M,184,88
56748,Ritva Marjatta Kajosmaa (Sakki-),F,169,60
56749,Amina Kajtaz,F,173,62
56750,Robert Kajuga,M,158,61
56751,Herbert Kajumba,M,183,82
56752,Vladimir Kajzelj,M,0,0
56753,"Roalia ""Ra"""" Kajzer (-Piesiur)""",F,0,0
56754,Marian Kajzerek,M,171,74
56755,Gillies Kaka,M,185,90
56756,Abdul Karim Kakahaji,M,158,52
56758,Peter Kakak,M,186,86
56759,Anne Summertime Kakela,F,172,68
56760,Aslan Bayramaliyevich Kakhidze,M,185,86
56761,Abubaker Kaki Khamis,M,176,60
56762,Akakios Kakiasvili,M,176,93
56763,Pawe Kakietek,M,184,74
56764,Isao Kakihara,M,170,67
56765,Takashi Kakihara,M,0,0
56766,Reika Kakiiwa,F,166,64
56767,Maria Kakiou,F,162,43
56768,"Eleftherios ""Lefteris"""" Kakiousis""",M,180,80
56769,Mikhalis Kakiouzis,M,204,101
56770,Haluk Kak,M,172,78
56771,brahim Kak,M,175,68
56772,Selim Kak,M,163,60
56773,Akio Kakishita,M,158,50
56774,Roope Kakko,M,183,82
56775,Horst Kakl,M,0,0
56776,"Nikolaos ""Nikos"""" Kaklamanakis""",M,177,70
56777,John Kakooza,M,167,51
56778,Jindich Kakos,M,0,0
56779,Viktor Oleksandrovych Kakoshyn,M,192,85
56782,Blessing Kaku,M,179,82
56783,Fusako Kakumaru,F,162,52
56784,Fujio Kakuta,M,0,0
56785,Koji Kakuta,M,172,73
56786,Mira Kal,M,177,72
56787,Risto Antero Kala,M,187,78
56788,Nikola Kalabi,M,191,85
56789,Alexandre Celso Kalache,M,186,80
56790,Valery Alekseyevich Kalachikhin,M,176,80
56794,Peter Kalafut,M,190,96
56795,Theodoros Kalakonas,M,180,88
56796,Souhaib Kalala,M,170,65
56797,Thelma H. Kalama (-Aiu),F,0,0
56798,Kaiser Kalambo,M,0,0
56800,Mohammad Ja'far Kalani,M,168,82
56801,Ioannis Kalargaris,M,193,84
56803,Nikolay Fyodorovich Kalashnikov,M,175,71
56804,Andriy Mykolaiovych Kalashnykov,M,163,54
56805,Vira Samulivna Kalashnykova-Krepkina,F,159,58
56806,Wilfred George Kalaugher,M,0,0
56807,Valter Kalaus,M,184,80
56808,Teodoro Kalaw,M,175,96
56809,Hans Kalb,M,0,0
56810,Jrgen Kalb,M,176,68
56811,"Janusz Antoni ""Jan"""" Kalbarczyk""",M,167,76
56812,Frederik Kalbermatten,M,180,65
56813,John Kalbhenn,M,166,60
56814,Denislav Kharalamiev Kalchev,M,187,82
56815,Khristina Kalcheva,F,178,57
56816,Proletina Kalcheva,F,172,48
56817,Martten Kaldvee,M,178,66
56818,Urmas Kaldvee,M,179,70
56819,Zoltn Kldy,M,176,59
56820,Nika Kaleb,M,184,86
56821,Zoran Kalebi,M,192,94
56822,Christopher Kalec,M,165,70
56824,Birut Kaldien (Zalogaityt-),F,173,77
56825,Douglas Kalembo,M,178,56
56826,Irina Nikolayevna Kalentyeva,F,155,45
56827,Dimitra Kalentzou,F,174,71
56828,Leopold Kalesaran,M,170,69
56829,Sergey Ivanovich Kalesnik,M,182,82
56830,Grzegorz Wacaw Kaleta,M,192,92
56831,Alexander Joseph Kaletchitz,M,0,0
56832,Ivaylo Kalev,M,0,0
56833,Sean Kaley,M,178,64
56834,Christophe Kalfayan,M,176,71
56835,Jrgen Kalfelder,M,185,80
56836,Bagher Kalhor,M,178,85
56837,Gorban Ali Kalhor,M,167,72
56838,Marjan Kalhor,F,168,60
56840,Wavala Kali,M,173,66
56841,Denys Kaliberda,M,193,95
56842,Murat Kalikulov,M,165,66
56844,Maiola Kalili,M,0,0
56845,Manuella Kalili,M,0,0
56846,Uran Kalilov,M,165,55
56847,Mohamed Dramani Kalilu,M,0,0
56848,Muhammad Danish Kalim,M,0,0
56849,Lauri (Lars-) Fredrik Mikael Kalima,M,190,75
56850,Godwin Kalimbwe,M,0,0
56851,Kalimullah Khan,M,175,75
56852,Alois Klin,M,170,61
56853,Franz Klin,M,172,67
56854,"Alfred ""Fredel"""" Klin""",M,169,67
56855,Stefan Klin,M,180,70
56856,Urs Klin,M,166,72
56857,estmr Kalina,M,183,97
56858,Jozef Kalina,M,0,0
56859,Milan Kalina,M,190,96
56860,Yuliya Anatolivna Kalina,F,160,58
56861,Lyudmila Georgiyevna Kalinchik,F,164,59
56862,Yekaterina Illarionovna Kalinchuk (Dyomina-),F,0,0
56863,Nikola Kalini,M,202,102
56864,Zoran Kalini,M,196,86
56865,Anton Yevgenyevich Kalinichenko,M,168,52
56866,Dmitry Vladimirovich Kalinin,M,191,91
56867,Konstantin Kalinin,M,0,0
56868,Sergey Alekseyevich Kalinin,M,170,80
56869,Viktor Petrovich Kalinin,M,170,67
56870,Yury Vitalyevich Kalinin,M,170,62
56871,Hanna Heorhivna Kalinina,F,172,75
56872,Irina Vladimirovna Kalinina (-Bazhina),F,159,50
56873,Viktoriya Viktorovna Kalinina,F,183,74
56874,Lidiya Gavrilovna Kalinina-Ivanova,F,164,57
56875,Mario Kalinke,M,178,104
56876,ubomra Kalinov,F,169,57
56877,Alexandra Kalinovsk,F,175,58
56878,Yuliya Aleksandrovna Kalinovskaya,F,174,69
56879,Dmitry Alekseyevich Kalinovsky,M,195,90
56880,Konstantin Aleksandrovich Kalinovsky,M,187,72
56881,Anetta Kalinowski,F,170,58
56882,Komlan Kalipe,M,162,65
56883,Viktor Kalisch,M,0,0
56884,Elena Kalisk,F,172,65
56885,Marcela Kalistov,F,168,60
56886,Konstantin Kalistratov,M,177,76
56887,Chase Tyler Kalisz,M,193,86
56888,Bo Kaliszan,M,189,88
56889,Ivan Aleksandrovich Kalita,M,170,65
56890,Volodymyr Kaliuzhniy,M,190,90
56891,Sholpan Seydullayevna Kaliyeva,F,157,52
56892,Elmar Gustav Kaljot,M,182,73
56893,Anu Kaljurand,F,170,56
56894,"Margit Virginia Margareta ""Maggie"""" Kalka (Henrichson-)""",F,0,0
56895,Gustav Kalkun,M,184,82
56896,Lars Gunnar Kll,M,178,72
56897,Stig Lennart Kll,M,180,70
56898,Marina Charlotte Kalla,F,162,60
56899,Damian Kallabis,M,177,67
56900,kos Kllai,M,190,78
56901,Aulis Arnold Kallakorpi (Nuutinen-),M,164,65
56902,Khalil Kallas,M,178,73
56903,Branko Kallay,M,177,80
56904,Aarne Erik Kallberg,M,174,67
56905,Maya Kalle-Bentzur,F,165,56
56906,Eddie Kalleklev,M,182,73
56907,Leontia Kallenou,F,180,64
56908,Monika Kallies (-Leschhorn),F,185,88
56909,Alissa Kallinikou,F,170,54
56910,"James ""Jamie"""" Kallio""",M,168,74
56911,Maarit Katariina Kallio,F,148,49
56912,Tomi Kristian Kallio,M,184,85
56913,Antti Tapani Kalliomki,M,184,78
56914,Jonas Daniel Gustav Kllman,M,200,98
56916,Ji Kallmnzer,M,0,0
56917,Garry Kallos,M,175,95
56918,Rune Walter Kllqvist,M,0,0
56919,Arvid Kllstrm,M,0,0
56920,Erik Ragnar Kllstrm,M,0,0
56921,Karl Gunnar Kllstrm,M,0,0
56922,Josef Emil Andreas Kllstrm,M,185,74
56923,Anna Malin Elisabet Kllstrm (Hultn-),F,164,73
56924,Sami Olavi Kallunki,M,184,69
56925,Jenny Margareta Kallur,F,170,62
56926,Susanna Elisabeth Kallur,F,170,62
56927,Jzsef Klmn,M,0,0
56928,Jnos Kalmr,M,169,68
56929,"Joannis ""Jannis"""" Kalmazidis""",M,180,73
56930,Christine Kalmer,F,172,55
56931,Ren Kalmer,F,168,54
56932,Margarita Kalmikova,F,168,62
56933,Valrijs Kalmikovs,M,192,89
56934,Megan Elizabeth Kalmoe,F,178,72
56935,Mariya Lvovna Kalmykova,F,190,80
56936,Tatyana Vasilyevna Kalmykova,F,166,48
56937,Pavla Kaln,F,172,95
56939,Mantas Kalnietis,M,195,90
56940,Alfrds Kalni,M,0,0
56941,Juris Kalni,M,185,85
56942,Pteris Kalni,M,174,80
56943,Uvis Kalni,M,192,85
56944,Attila Klnoki Kis,M,181,70
56945,Nataliya Olehivna Kalnysh,F,168,80
56946,Sndor Kal,M,187,83
56947,Henrik Kalocsai,M,191,84
56948,Margit Kalocsai (Krammer),F,0,0
56949,Nikos Kalofiris,M,0,0
56950,Georgios Kalogiannidis,M,180,73
56951,Athanasios Kalogiannis,M,193,80
56952,Willy Mwenze Kalombo,M,176,63
56953,Panagiotis Kalombratsos,M,180,78
56954,Mikhailis Kalomoiris,M,181,65
56955,"Magdalini ""Magda"""" Kalomoirou""",F,170,70
56956,Ziv Kalontarov,M,185,70
56957,Salomon Armand Magloire Kalou,M,175,72
56958,Aikaterini Kaloudi,F,167,56
56963,Georgios Kalovelonis,M,192,82
56964,Anik Klovics,F,174,57
56965,Arda Kalpakian,F,152,42
56966,"Dorothea ""Dora"""" Kalpakidou""",F,186,85
56967,Eino Onni Juhani Alpo Kalpala,M,0,0
56968,Katri Johanna Kalpala,F,170,50
56969,Hans Kalt (-Jans),M,0,0
56970,Josef Kalt (-Arnet),M,0,0
56971,"Dieter Kalt, Jr.",M,175,83
56972,"Dieter Kalt, Sr.",M,0,0
56973,Maria Ulrika Kalte,F,0,0
56974,Hannes Kalteis,M,189,77
56975,Carl Kaltenbach,M,184,77
56976,Anton Kaltenberger,M,0,0
56977,Dmitry Nikolayevich Kaltenberger,M,180,84
56978,Max Kaltenberger,M,168,70
56979,Henry Gustaves Kaltenbrunn,M,0,0
56980,Josef Kaltenbrunner,M,0,0
56981,Stefan Kaltschtz,M,178,75
56982,"Manfred ""Manni"""" Kaltz""",M,182,71
56983,Norbert Kalucza,M,167,53
56984,Erik Yakovlevich Kalugin,M,172,70
56985,Yelena Kalugina,F,168,57
56987,Eva Kalukov,F,166,60
56988,Alick Kalwihzi,M,0,71
56989,Lev Alekseyevich Kalyayev,M,182,72
56990,Iryna Volodymyrivna Kalymbet,F,186,78
56991,Pavlo Pavlovych Kalynchev,M,183,74
56992,Lesia Mykhailivna Kalytovska,F,174,68
56993,Aleksey Nikolayevich Kalyuzhny,M,178,79
56995,Tania Kalyvas,F,170,65
56996,"Wai Leung ""Roger"""" Kam""",M,177,64
56997,Takeo Kamachi,M,164,59
56998,Hiroko Kamada,F,153,47
56999,Makoto Kamada,M,179,92
57001,Abubaker Ali Kamal,M,160,55
57002,Ibrahim Kamal,M,189,95
57003,Diaaeldin Kamal Gouda Abdelmottaleb,M,177,125
57004,Fumio Kamamoto,M,0,0
57005,Kunishige Kamamoto,M,179,74
57006,"Christopher Zane ""Chris"""" Kaman""",M,213,122
57007,Kasala Kamanga,F,175,70
57008,Bayano Ali Kamani,M,188,79
57009,Aleksey Nikolayevich Kamanin,M,197,112
57010,Sia Kamanor,F,167,59
57011,Claver Kamanya,M,175,65
57012,Ahmed Kamar,M,175,60
57013,Hafsatu Kamara,F,163,0
57014,Ishmail Dudu Kamara,M,0,0
57015,Osman Kamara,M,0,78
57016,Erkki Kmrinen,M,172,70
57017,Masaru Kamata,M,172,67
57018,Mitsuo Kamata,M,177,67
57019,Naoko Kamata,F,169,67
57020,Shoji Kamata,M,180,75
57021,Toshiaki Kamata,M,168,55
57022,Charles Waweru Kamathi,M,165,51
57023,David Kamau,M,175,63
57024,John Kamau,M,168,51
57025,Latitia Kamba,F,187,78
57026,Ioannis Kambadelis,M,0,0
57028,Matthews Kambale,M,157,50
57029,John-Andrew Kambanis,M,175,81
57031,Danielle Kamber,F,175,63
57032,Eugen Kamber,M,0,0
57033,Raymond Kamber,M,0,0
57034,Urs Kamber,M,183,77
57035,Reneta Kamberova,F,170,53
57036,Herv Kambou,M,180,77
57037,Mujinga Elodie Kambundji,F,168,65
57038,Dimitar Nikolov Kamburski,M,186,103
57039,Wandee Kameaim,F,150,58
57040,Hideaki Kamei,M,166,54
57041,Shinkichi Kamei,M,0,0
57042,Masashi Kamekawa,M,177,68
57045,Fahti Mohamed Kamel,M,194,80
57048,Nada Mamaduh Diyab Kamel,F,162,66
57049,Youssef Saad Kamel,M,184,70
57050,El-Guamel Kamal Kamel Mohammed,M,196,86
57051,Paul L. Kamela Fogang,M,180,75
57052,Leonidas Kamende,F,183,78
57053,Anton Yevgenyevich Kamenev,M,178,63
57054,Idriss Carlos Kameni,M,184,78
57055,Nina Kamenik,F,161,55
57056,Krasimir Kamenov,M,0,0
57057,Galina Blagoeva Kamenova,F,183,80
57058,Aleksey Igorevich Kamensky,M,170,66
57059,Nikolay Andreyevich Kamensky,M,167,68
57060,Sergey Igorevich Kamensky,M,178,73
57061,Valery Viktorovich Kamensky,M,188,88
57062,Pavel Gennadyevich Kamentsev,M,182,75
57063,Valentina Alekseyevna Kamenyok-Vinogradova,F,171,74
57064,Katsuo Kameoka,M,0,0
57065,Nadja Kamer (-Jnglin),F,179,76
57066,"Evert ""Eef"""" Kamerbeek""",M,189,91
57067,"Hendrik ""Henk"""" Kamerbeek""",M,0,0
57068,Ismo Isamy Kamesaki,M,164,56
57069,Hisao Kami,M,176,70
57070,Jiro Kamiharako,M,176,64
57071,Yuji Kamijo,M,166,72
57072,Daiki Kamikawa,M,185,140
57073,Masakazu Kamimura,M,168,68
57074,Yukio Kamimura,M,169,59
57075,Akio Kaminaga,M,179,102
57076,Yuka Kamino,F,163,54
57077,Ewa Urszula Kamiska-Eichler,F,164,69
57078,Eleonora Kaminskait (Ruokien-),F,178,70
57079,Valentina Valentinovna Kaminskaya,F,165,52
57080,Victoria Kaminskaya,F,164,53
57081,"Jacob Robert ""Jake"""" Linde-Kaminski """,M,178,70
57082,Krzysztof Kamiski,M,175,77
57083,Mateusz Kamiski,M,189,83
57084,Zygmunt Kamiski,M,0,0
57085,Vladimir Vladimirovich Kaminsky,M,188,87
57086,Bengt Johan Kamis,M,175,95
57087,Aminata Kamissoko,F,175,52
57088,Yuichiro Kamiyama,M,180,85
57089,Aleksey Dmitriyevich Kamkin,M,187,82
57090,Leonid Vasylovych Kamlochuk,M,182,78
57092,Axel Kammerer,M,181,88
57093,Bernhard Kammerer,M,175,76
57094,"Alfred ""Fred"""" Kmmerer""",M,165,57
57095,Hans Kmmerer,M,180,77
57096,Zoltn Kammerer,M,180,81
57097,Guillermo Federico Kammerichs,M,205,110
57098,Anna-Karin Simone Kammerling,F,193,68
57099,Walter Kammermann,M,182,75
57100,Ademar Jos Kammler,M,168,62
57101,Anatoly Kamnev,M,169,63
57102,Shogo Kamo,M,0,0
57103,Takeshi Kamo,M,0,0
57104,Davis Kamoga,M,180,73
57105,Albina Kamoliddinova,F,160,70
57106,Svetlana Vladimirovna Kamotskaya,F,170,60
57107,Viktor Borisovich Kamotsky,M,182,74
57108,Marc Kamoun,M,185,75
57109,Sophie Kamoun,F,173,55
57110,Lukas Kampa,M,196,90
57111,M. Kampanath,M,172,62
57112,"Gerardus ""Gerard"""" Kamper""",M,186,76
57113,Bettina Kmpf,F,180,68
57114,Martina Kmpfert (-Steuk),F,168,60
57115,Esm Imre Kamphuis,F,178,73
57116,Pitak Kampita,M,0,0
57117,Panagiotis Kampouridis,M,181,65
57118,Uwe Kamps,M,180,81
57119,Mehdi Kamrani,M,180,73
57120,Maria Barbara Kamrowska (-Nowak),F,174,67
57121,Piotr Kamrowski,M,163,60
57122,Somluck Kamsing,M,171,57
57123,Somrot Kamsing,M,155,48
57124,Berber Kamstra,F,175,66
57125,"Johannes Hendrik ""Joop"""" Kamstra""",M,0,0
57126,Valentina Kamsulyeva,F,0,0
57127,Batrice Alice Kamuchanga,F,0,0
57128,Beata Janina Kamuda (-Dudziska),F,183,73
57129,Moses Kamut,M,172,74
57130,Chawalit Kamutchati,M,173,82
57131,Jen Kamuti,M,172,68
57132,Lszl Kamuti,M,178,76
57133,Geoffrey Kipsang Kamworor,M,172,58
57134,Hrihoriy Kamyshenko,M,165,63
57135,John Kamyuka,M,175,72
57136,Andrey Yakovlevich Kan,M,0,0
57137,"Johannes Benedictus ""Jan"""" Kan""",M,0,0
57138,Masayoshi Kan,M,176,68
57139,Wouter Jacob Kan,M,190,72
57140,Yo Kan,M,181,82
57142,Yasunobu Kanada,M,170,76
57143,Takehiko Kanagoki,M,192,0
57144,Hideta Kanai,M,177,75
57145,Yutaka Kanai,M,179,62
57147,Shizo Kanakuri,M,170,64
57148,Yusuke Kanamaru,M,170,73
57149,Alois Kanamller,M,176,73
57150,Angeline Kanana,F,155,45
57151,Gyula Knsy,M,0,0
57152,Halina Kanasz (-Wozny),F,164,69
57153,Yoshihiko Kanatsu,M,169,65
57154,Heizo Kanayama,M,0,0
57155,Hidenari Kanayama,M,169,78
57156,Yevgeniya Olegovna Kanayeva,F,168,42
57157,Vladimir Alekseyevich Kanaykin,M,170,65
57158,Yvonne Kanazawa (Scott-),F,173,63
57159,Masaru Kanbe,M,166,56
57160,Chisela Kanchela,M,180,70
57161,Ventseslav Kanchev,M,168,55
57162,Tams Kancsal,M,188,74
57163,Remigijus Kanys,M,173,62
57164,Kaie Kand,F,175,62
57165,Kazuo Kanda,M,0,0
57166,Mathias Kanda,M,160,61
57168,Anwar Kandafil,M,170,69
57169,Jana Kandarr,F,180,68
57170,Hseyin Kandemir,M,176,70
57171,Gustaf Sigurd Vilhelm Kander,M,0,0
57174,Georg Kandlinger,M,168,66
57175,Yoko Kando,F,166,57
57176,Mitsuko Kandori,F,148,45
57177,Marjan Kandus,M,186,80
57178,"Charles ""Charlie"""" Kane""",M,183,60
57179,Harry Kane,M,0,0
57180,Justin Stewart Kane,M,165,54
57181,Mark Kane,M,175,62
57182,"Mission ""Missy"""" Kane (-Alston)""",F,164,51
57183,Patrick Timothy Kane,M,180,82
57184,Thrine M. Kane,F,178,73
57185,Kazuya Kaneda,M,171,66
57186,Ryo Kanehama,M,160,61
57187,Yasumitsu Kanehama,M,182,72
57188,Takaaki Kaneiri,M,182,88
57189,Hideo Kanekawa,M,180,76
57190,Akitomo Kaneko,M,0,0
57191,Hironobu Kaneko,M,0,0
57192,Makoto Kaneko,M,185,80
57193,Masaaki Kaneko,M,171,63
57194,Masaki Kaneko,M,181,75
57195,Shohei Kaneko,M,177,83
57196,Yutaka Kaneko,M,174,74
57197,Hans Knel,M,188,80
57198,Pavlos Kanellakis,M,173,80
57199,Kanellos Kanellopoulos,M,183,82
57200,Yuzo Kanemaru,M,178,75
57201,Yuka Kanematsu,F,159,59
57202,Kaia Kanepi,F,181,75
57203,Pauls Kaeps,M,0,0
57204,Emma Kanerva,F,168,60
57205,Ismo Olavi Kanerva,M,164,53
57206,Janne Nikodemus Kanerva,M,177,99
57207,Silja Kanerva,F,166,67
57208,Yrj William Kanerva,M,0,0
57209,Katsuko Kanesaka (-Tanaka),F,169,62
57210,Nikhil Kanetkar,M,173,63
57211,Keita Kaneto,M,174,68
57212,Rie Kaneto,F,175,64
57213,Shunsuke Kaneto,M,154,50
57214,Georgi Stanchev Kanev,M,192,91
57215,"Giselle Andrea ""Gisi"""" Kaevsky""",F,162,52
57216,Kenji Kaneyasu,M,182,78
57217,"Li Loong ""Calvin"""" Kang""",M,175,62
57218,Kang Dong-Jin,M,168,76
57219,Kang Gwang-Song,M,166,62
57220,Kang Min-Soo,M,186,76
57221,Kang Min-Su,M,173,76
57222,Kang Myong-Suk,F,151,39
57223,Kang Nak-Youn,M,0,0
57224,Kang Ok-Sun,F,171,76
57225,Kang Seong-Jung,M,178,77
57226,Seulki Kang,F,170,49
57227,Kang Un-Ju,F,168,60
57228,Kang Yong-Gyun,M,163,54
57229,Kang Yong-Ok,F,0,0
57230,Kang Young-Mi,F,164,63
57231,Kang Yun-Mi,F,144,36
57232,"Karl Arvo Johannes Kangas (Huhtala-, -Kauniskangas))",M,0,0
57233,Reino Kalervo Kangasmki,M,162,54
57234,Kaarlo Olavi Kangasniemi,M,174,84
57235,Kauko Kalevi Kangasniemi,M,177,100
57236,Taisto Ilmari Kangasniemi,M,186,105
57237,Tanel Kangert,M,178,66
57239,Chinglensana Kangujam,M,169,72
57240,Tibor Kangyal,M,185,78
57241,Paula Kania,F,168,63
57242,Zbigniew Kania,M,172,70
57243,Bogusaw Kanicki,M,196,96
57244,Miki Kanie,F,162,64
57245,Rund Kanika,M,180,78
57246,Willy Kanis,F,171,79
57247,Olga Nikolayevna Kaniskina,F,160,43
57248,Chalit Kanitasut,M,160,59
57249,Nicolas Kanive,M,0,0
57250,Tivadar Kanizsa,M,180,78
57251,Rachot Kanjanavanit,M,182,72
57252,Marijan Kanjer,M,196,96
57253,Johan Werner Kankkonen,M,0,0
57254,Esa Veikko Antero Kankkonen,M,174,77
57255,Shehab Kankone,M,188,75
57256,Alois Kakovsk,M,193,83
57257,Paula Kann (-Valar),F,165,63
57258,Dharmalingam Kannan,M,163,54
57259,Mahendran Kannan,M,155,52
57261,David Charles Kannemeyer,M,170,70
57262,Tiaan Kannemeyer,M,182,67
57263,Bernd Gerhard Kannenberg,M,176,75
57264,Dharma Raj Kanniah,M,0,0
57265,Alisa Kano,F,163,48
57266,Cludio Mitsuhiro Kano,M,178,68
57267,Maiko Kano,F,185,72
57268,Makoto Kano,M,176,67
57269,Miyuki Kano,F,174,65
57270,Kadiatou Kanoute,F,178,0
57271,Manda Kanout,F,0,0
57272,Annette Kansy,F,153,45
57273,Hari Kant,M,180,80
57274,Laxmi Kanta Das,M,0,60
57275,Paavo Tapio Kantanen,M,184,73
57276,Nihan Kantarc,F,158,72
57277,Rami Kantari,M,176,72
57278,Sataporn Kantasa-Ard,M,164,53
57279,Nicole Kantek,F,0,0
57280,Gerd Kanter,M,196,125
57281,"Marlies Kanthak (-Helbig, -Ray)",F,172,66
57282,Nina Kanto Njitam,F,177,74
57283,Arja Leena Kantola (-Klemz),F,167,54
57284,Denny Kwan Kantono,M,182,0
57285,Anik Kntor,F,167,57
57287,Benjamin MacKinlay (Benjamin McKinlay-) Kantor,M,0,0
57288,Piotr Kantor,M,200,90
57289,Roman Jzef Kantor,M,0,0
57290,Waldo Ariel Kantor,M,178,74
57291,Pavel Kantorek,M,172,63
57292,Barbara Kantorov,F,169,63
57293,Jaroslav Kantrek,M,183,77
57295,Christopher Ogbonna Kanu,M,172,72
57296,Nwankwo Christian Nwosu Kanu,M,197,80
57297,Ben Kanute,M,183,70
57298,Kennedy Kanyanta,M,170,51
57299,Igor Vladimirovich Kanygin,M,184,90
57300,Vladimir Aleksandrovich Kanygin,M,162,75
57301,Maher Al-Kanzari,M,177,67
57302,Kao Chih-Kang,M,178,75
57303,Kao Hao-Wen,M,180,82
57304,Shigeo Kaoku,M,164,56
57306,Eston Kaonga,M,175,72
57307,Esko Antero Kaonp,M,0,0
57308,Adil El-Kaouch,M,170,62
57309,Anastasiya Aleksandrovna Kapachinskaya,F,176,62
57310,Mary-Estelle Kapalu (-Mahuk),F,164,57
57311,Constantino Kapambwe,M,162,57
57312,Hannu Mauri Antero Kapanen,M,178,76
57313,Niko Klaus Petteri Kapanen,M,177,80
57314,Sami Hannu Antero Kapanen,M,177,80
57315,Boglrka Kaps,F,168,54
57316,Julien-Pierre Kapek,M,178,71
57317,Zaina Kapepula,F,180,73
57318,Marios Kaperonis,M,173,60
57319,Roland Kapf,M,182,88
57320,Rejoice Kapfumvuti,F,160,53
57321,Ramona Kapheim (Jahnke-),F,177,68
57322,Eckart Kaphengst,M,178,69
57323,Mieczysaw Kapiak,M,0,0
57324,Dragan Kapii,M,198,95
57325,Josef Kapn,M,181,81
57326,Kitson Kapiriel,M,153,70
57327,Vladimir Kapirulin,M,0,0
57328,Inna Vitalyevna Kapishina,F,170,56
57329,Petar Kapisoda,M,188,82
57330,Fletcher Kapito,M,173,69
57331,Dmitry Pavlovich Kapitonov,M,186,70
57332,Viktor Arsenyevich Kapitonov,M,178,73
57333,Hamit Kaplan,M,190,97
57334,Harold Solomon Kaplan (Hohan-),M,0,0
57335,Ron Kaplan,M,0,0
57336,Stephen Kaplan,M,173,66
57337,Valery Yevgenyevich Kaplan,M,174,73
57338,Oldika Kaplanov (Rouav-),F,161,60
57339,Vladimir Aleksandrovich Kaplichny,M,181,78
57340,Vladimir Iosifovich Kaplunov,M,160,69
57341,Oskar Kaplur,M,173,0
57342,Andrejs Kapmals,M,0,0
57343,Anik Kapcs,F,183,70
57344,Gyrgy Kapocsi,M,0,0
57346,Mladen Kapor,M,0,0
57347,Imre Kapossy,M,0,0
57348,"Andreas ""Andy"""" Kapp""",M,185,90
57349,Anneliese Kapp,F,0,0
57350,Dietloff Kapp,M,0,0
57351,Erhardt Kapp,M,180,77
57352,Osvald (-Oswald) Kpp,M,173,0
57353,"Ulrich ""Uli"""" Kapp""",M,184,81
57355,Andreas Kappes,M,174,68
57356,Bianca Kappler,F,180,64
57357,Chris Kappler,M,190,72
57358,Bohumila Kapplov,F,169,68
57359,Jan Kapr,M,0,0
57360,Spyros Kapralos,M,182,82
57361,Andrey Nikolayevich Kapralov,M,190,76
57362,Vadim Pavlovich Kapranov,M,190,85
57363,Olga Sergeyevna Kapranova,F,177,55
57364,Ioannis Kapraras,M,0,0
57365,Anik Kapros,F,172,62
57366,Ruth Kaps,F,170,65
57367,Velik Nikolov Kapsazov,M,167,67
57368,Eduardo Guillermo Kapstein Suckel,M,0,0
57369,Vadim Aleksandrovich Kaptur,M,174,67
57370,Vasily Borisovich Kaptyukh,M,197,125
57371,Franz Kapus,M,188,92
57372,Richard Kapu,M,182,92
57373,Tom Kapusta,M,182,86
57374,Denis Viktorovich Kapustin,M,190,84
57375,Oleksandr Viktorovych Kapustin,M,0,0
57376,Sergey Alekseyevich Kapustin,M,180,88
57377,Aleksandra Vitalyevna Kapustina,F,166,74
57378,Jana Kapustov,F,171,65
57379,Gbor Kapuvri,M,183,85
57380,Stefan Kapaniak,M,176,73
57381,Chintamoni Kar,M,0,0
57382,Edward Kar,M,170,61
57383,Miriam Kara,F,161,50
57384,"Theodore Ernst ""Ted"""" Kara""",M,0,0
57385,Reit Karabacak,M,170,82
57386,Yelizaveta Karabash,F,178,54
57387,Samir Karabai,M,180,74
57388,Luka Karabatic,M,202,108
57389,Nikola Karabatic,M,194,104
57390,Dimitrios Karabatis,M,184,80
57391,Brahim Karabi,M,176,69
57392,"Daniel ""Dan"""" Karabin""",M,172,74
57393,Daouda Karabou,M,198,92
57394,Vladimir Nikolayevich Karabutov,M,195,93
57395,German Yevgenyevich Karachevsky,M,0,0
57396,Ella Aleksandrovna Karachkova (-Diehl),F,175,67
57397,Ilko Angelov Karacholov,M,184,82
57398,Ivan Angelov Karacholov,M,180,82
57399,Viktor Iosifovich Karachun,M,187,89
57400,Igor Karai,M,191,91
57401,Zsolt Karacs,M,0,0
57402,Lszl Karcson,M,0,0
57403,Gyula Karcsony,M,155,63
57404,Mehmet Serhat Karada,M,167,60
57405,"Vasiliki ""Vaso"""" Karadasiou""",F,182,73
57406,Tuba Karademir,F,165,63
57407,Nagihan Karadere,F,173,65
57408,Pter Kardi,M,0,0
57409,Thomas Karadimas,M,0,0
57410,Georgi Yanchev Karadushev,M,180,102
57411,Petar Karadzhov,M,178,82
57412,mer Karaevli,M,176,69
57413,Lszl Karaffa,M,193,92
57414,Karel Karafit,M,187,75
57415,Iveta Karafitov,F,174,66
